name,url,date,wins,cluster
Ed Brown,http://boxrec.com/boxer/634941,2015-10-09,13,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2015-11-06,28,1
Ed Brown,http://boxrec.com/boxer/634941,2015-11-12,14,2
Ed Brown,http://boxrec.com/boxer/634941,2015-11-25,15,2
Tyson Fury,http://boxrec.com/boxer/479205,2015-11-28,25,1
Ed Brown,http://boxrec.com/boxer/634941,2015-12-12,16,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2015-12-26,29,1
Ed Brown,http://boxrec.com/boxer/634941,2016-03-04,17,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2016-03-19,41,3
Harry Simon,http://boxrec.com/boxer/5625,2016-03-26,30,1
Gabor Veto,http://boxrec.com/boxer/470239,2016-05-14,29,1
Ed Brown,http://boxrec.com/boxer/634941,2016-07-30,18,1
Ed Brown,http://boxrec.com/boxer/634941,2016-09-30,19,1
Gabor Veto,http://boxrec.com/boxer/470239,2016-10-01,30,1
Ed Brown,http://boxrec.com/boxer/634941,2016-11-11,20,1
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,2016-12-03,24,1
Gabor Veto,http://boxrec.com/boxer/470239,2016-12-26,31,1
Young Mitchell,http://boxrec.com/boxer/68444,1885-06-22,1,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1885-07-25,1,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1885-11-19,2,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1885-12-07,3,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-01-13,4,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-01-24,5,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-02-27,6,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-04-01,7,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-04-20,8,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-07-19,9,2
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-07-21,10,2
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-07-24,11,2
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-10-29,12,2
Jack McAuliffe,http://boxrec.com/boxer/31483,1887-01-14,13,2
Young Mitchell,http://boxrec.com/boxer/68444,1887-03-14,2,0
Charley Kemmick,http://boxrec.com/boxer/267338,1888-03-25,1,0
Young Mitchell,http://boxrec.com/boxer/68444,1888-06-26,3,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1888-10-10,14,2
Charley Kemmick,http://boxrec.com/boxer/267338,1888-11-13,2,0
Charley Kemmick,http://boxrec.com/boxer/267338,1888-12-15,3,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1888-12-17,15,2
Charley Kemmick,http://boxrec.com/boxer/267338,1888-12-18,4,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1888-12-26,16,2
Jack McAuliffe,http://boxrec.com/boxer/31483,1889-02-28,17,2
Charley Kemmick,http://boxrec.com/boxer/267338,1889-03-01,5,0
Charley Kemmick,http://boxrec.com/boxer/267338,1889-03-01,6,0
Jack McAuliffe,http://boxrec.com/boxer/31483,1889-05-14,18,1
Charley Kemmick,http://boxrec.com/boxer/267338,1889-06-01,7,0
Charley Kemmick,http://boxrec.com/boxer/267338,1889-07-01,8,0
Charley Kemmick,http://boxrec.com/boxer/267338,1889-07-16,9,2
Charley Kemmick,http://boxrec.com/boxer/267338,1889-10-15,10,2
Charley Kemmick,http://boxrec.com/boxer/267338,1890-01-01,11,2
Jack McAuliffe,http://boxrec.com/boxer/31483,1890-03-21,19,1
Charley Kemmick,http://boxrec.com/boxer/267338,1890-04-02,12,2
Charley Kemmick,http://boxrec.com/boxer/267338,1890-04-22,13,2
Charley Kemmick,http://boxrec.com/boxer/267338,1890-04-24,14,2
Charley Kemmick,http://boxrec.com/boxer/267338,1890-04-25,15,2
Charley Kemmick,http://boxrec.com/boxer/267338,1890-06-01,16,2
Charley Kemmick,http://boxrec.com/boxer/267338,1890-06-07,17,2
Charley Kemmick,http://boxrec.com/boxer/267338,1890-06-23,18,1
Charley Kemmick,http://boxrec.com/boxer/267338,1890-07-03,19,1
Charley Kemmick,http://boxrec.com/boxer/267338,1890-07-28,20,1
Charley Kemmick,http://boxrec.com/boxer/267338,1890-08-15,21,1
Jimmy Barry,http://boxrec.com/boxer/46200,1891-01-01,1,0
Jimmy Barry,http://boxrec.com/boxer/46200,1891-02-01,2,0
Young Mitchell,http://boxrec.com/boxer/68444,1891-02-20,4,0
Jimmy Barry,http://boxrec.com/boxer/46200,1891-03-01,3,0
Jimmy Barry,http://boxrec.com/boxer/46200,1891-04-01,4,0
Charley Kemmick,http://boxrec.com/boxer/267338,1891-04-24,22,1
Jimmy Barry,http://boxrec.com/boxer/46200,1891-05-01,5,0
Charley Kemmick,http://boxrec.com/boxer/267338,1891-05-08,23,1
Jimmy Barry,http://boxrec.com/boxer/46200,1891-06-01,6,0
Jimmy Barry,http://boxrec.com/boxer/46200,1891-06-24,7,0
Jimmy Barry,http://boxrec.com/boxer/46200,1891-07-10,8,0
Jimmy Barry,http://boxrec.com/boxer/46200,1891-07-20,9,2
Jimmy Barry,http://boxrec.com/boxer/46200,1891-07-30,10,2
Jimmy Barry,http://boxrec.com/boxer/46200,1891-08-01,11,2
Jimmy Barry,http://boxrec.com/boxer/46200,1891-08-06,12,2
Jimmy Barry,http://boxrec.com/boxer/46200,1891-08-10,13,2
Charley Kemmick,http://boxrec.com/boxer/267338,1891-08-21,24,1
Jimmy Barry,http://boxrec.com/boxer/46200,1891-09-01,14,2
Jack McAuliffe,http://boxrec.com/boxer/31483,1891-09-11,20,1
Young Mitchell,http://boxrec.com/boxer/68444,1891-09-23,5,0
Jimmy Barry,http://boxrec.com/boxer/46200,1891-10-01,15,2
Jimmy Barry,http://boxrec.com/boxer/46200,1891-11-01,16,2
Young Mitchell,http://boxrec.com/boxer/68444,1891-12-01,6,0
Jimmy Barry,http://boxrec.com/boxer/46200,1892-02-01,17,2
Jimmy Barry,http://boxrec.com/boxer/46200,1892-02-20,18,1
Jimmy Barry,http://boxrec.com/boxer/46200,1892-03-02,19,1
Jimmy Barry,http://boxrec.com/boxer/46200,1892-03-12,20,1
Jimmy Barry,http://boxrec.com/boxer/46200,1892-04-03,21,1
Jimmy Barry,http://boxrec.com/boxer/46200,1892-05-10,22,1
Jimmy Barry,http://boxrec.com/boxer/46200,1892-06-08,23,1
Jack McAuliffe,http://boxrec.com/boxer/31483,1892-06-22,21,1
Jimmy Barry,http://boxrec.com/boxer/46200,1892-07-04,24,1
Jimmy Barry,http://boxrec.com/boxer/46200,1892-08-08,25,1
Jimmy Barry,http://boxrec.com/boxer/46200,1892-09-03,26,1
Jack McAuliffe,http://boxrec.com/boxer/31483,1892-09-05,22,1
Jimmy Barry,http://boxrec.com/boxer/46200,1892-10-11,27,1
Jimmy Barry,http://boxrec.com/boxer/46200,1893-01-08,28,1
Jimmy Barry,http://boxrec.com/boxer/46200,1893-01-14,29,1
Jimmy Barry,http://boxrec.com/boxer/46200,1893-01-20,30,1
Jimmy Barry,http://boxrec.com/boxer/46200,1893-02-12,31,1
Jimmy Barry,http://boxrec.com/boxer/46200,1893-03-20,32,3
Jack McAuliffe,http://boxrec.com/boxer/31483,1893-04-01,23,1
Jimmy Barry,http://boxrec.com/boxer/46200,1893-04-05,33,3
Jimmy Barry,http://boxrec.com/boxer/46200,1893-07-10,34,3
Jimmy Barry,http://boxrec.com/boxer/46200,1893-08-07,35,3
Jimmy Barry,http://boxrec.com/boxer/46200,1893-09-06,36,3
Jimmy Barry,http://boxrec.com/boxer/46200,1893-11-13,37,3
Jimmy Barry,http://boxrec.com/boxer/46200,1893-12-05,38,3
Jack McAuliffe,http://boxrec.com/boxer/31483,1894-01-16,24,1
Jimmy Barry,http://boxrec.com/boxer/46200,1894-01-22,39,3
Jimmy Barry,http://boxrec.com/boxer/46200,1894-02-06,40,3
Jimmy Barry,http://boxrec.com/boxer/46200,1894-02-28,41,3
Jimmy Barry,http://boxrec.com/boxer/46200,1894-06-02,42,3
Jimmy Barry,http://boxrec.com/boxer/46200,1894-07-03,43,3
Jack McAuliffe,http://boxrec.com/boxer/31483,1894-08-27,25,1
Jimmy Barry,http://boxrec.com/boxer/46200,1894-09-15,44,3
Jimmy Barry,http://boxrec.com/boxer/46200,1894-11-14,45,3
Jimmy Barry,http://boxrec.com/boxer/46200,1895-03-21,46,3
Jimmy Barry,http://boxrec.com/boxer/46200,1895-07-15,47,3
Jimmy Barry,http://boxrec.com/boxer/46200,1895-09-30,48,3
Jimmy Barry,http://boxrec.com/boxer/46200,1895-10-21,49,3
Jimmy Barry,http://boxrec.com/boxer/46200,1896-01-12,50,3
Jimmy Barry,http://boxrec.com/boxer/46200,1896-02-18,51,3
Jimmy Barry,http://boxrec.com/boxer/46200,1896-03-15,52,3
Jack McAuliffe,http://boxrec.com/boxer/31483,1896-04-06,26,1
Jack McAuliffe,http://boxrec.com/boxer/31483,1896-04-08,27,1
Jimmy Barry,http://boxrec.com/boxer/46200,1896-04-20,53,3
Jack McAuliffe,http://boxrec.com/boxer/31483,1896-05-08,28,1
Jimmy Barry,http://boxrec.com/boxer/46200,1896-08-10,54,3
Jack McAuliffe,http://boxrec.com/boxer/31483,1896-11-20,29,1
Jimmy Barry,http://boxrec.com/boxer/46200,1897-01-10,55,3
Jimmy Barry,http://boxrec.com/boxer/46200,1897-01-18,56,3
Jimmy Barry,http://boxrec.com/boxer/46200,1897-03-01,57,3
Jimmy Barry,http://boxrec.com/boxer/46200,1897-04-23,58,3
Jimmy Barry,http://boxrec.com/boxer/46200,1897-12-06,59,3
Jimmy Barry,http://boxrec.com/boxer/46200,1898-03-17,60,3
Jimmy Barry,http://boxrec.com/boxer/46200,1898-03-26,61,3
